datetime,national_demand_mw,north_demand_mw,west_demand_mw,east_demand_mw,south_demand_mw,north_east_demand_mw,temperature_2m_c,relative_humidity_pct,cloud_cover_pct,precipitation_mm,wind_speed_10m_kmh,solar_radiation_w_m2,wind_speed_10m_ms,solar_generation_kw,solar_imputed,solar_irradiance_proxy_w_m2,hour,day_of_week,month,year,is_weekend,wind_power_potential_kw,combined_renewable_kw,facility_demand_kw,energy_balance_kw
2021-12-01,147491.20010752688,42941.22697580645,50299.01907258064,15906.741048387097,36474.95698924731,1869.2559946236559,14.464112903225805,70.43817204301075,32.92338709677419,0.020833333333333332,8.09986559139785,125.76075268817205,2.3731451612903225,175.43775148958332,0.0,175.43773924731184,11.5,3.0,12.0,2021.0,0.25806451612903225,1.0102595026328598,176.44801099221618,8849.472006451613,-8673.023995459396
2022-01-01,150439.13849462365,42240.71766129033,49297.89225806452,16868.974556451612,40128.109610215055,1903.444247311828,12.163306451612904,81.33333333333333,39.020161290322584,0.08185483870967741,9.06962365591398,128.16801075268816,2.5766129032258065,155.0015229089328,0.0,155.00153494623657,11.5,3.064516129032258,1.0,2022.0,0.3225806451612903,4.696300160774076,159.69782306970689,9026.348309677418,-8866.650486607712
2022-02-01,162328.90623511904,43507.835491071426,54596.521889880954,17152.660223214287,45182.76232142857,1889.1266815476188,15.710416666666665,70.3125,16.833333333333332,0.03467261904761905,10.634077380952382,188.9047619047619,2.989970238095238,216.5963300335119,0.0,216.59632589285715,11.5,3.0,2.0,2022.0,0.2857142857142857,6.062457827095173,222.65878786060708,9739.734374107144,-9517.075586246536
2022-03-01,174398.07510752688,45797.55193548387,57485.79561827957,19608.08614247312,49513.52184139785,1993.1201612903224,24.645430107526884,50.784946236559136,11.11021505376344,0.002150537634408602,10.67741935483871,245.19758064516128,2.8890591397849463,236.03489387229837,0.0,236.03489784946237,11.5,2.903225806451613,3.0,2022.0,0.25806451612903225,3.9054557189108663,239.94034959120927,10463.884506451612,-10223.944156860403
2022-04-01,183460.61623611112,51049.47043055556,60503.21975,22229.568513888888,47656.019625,2022.337277777778,32.11833333333333,19.03611111111111,15.840277777777779,0.0,11.696111111111112,274.9583333333333,3.0459861111111115,231.21244254672223,0.0,231.21244861111109,11.5,3.1,4.0,2022.0,0.3,5.160895797134583,236.3733383438568,11007.636974166666,-10771.26363582281
2022-05-01,181104.27955645163,57659.30618279569,58624.15435483871,21235.276518817205,41571.671693548386,2013.868870967742,32.964516129032255,40.12768817204301,14.698924731182796,0.03709677419354839,11.248387096774193,254.57930107526883,2.9458467741935483,208.87813130416666,0.0,208.8781384408602,11.5,2.935483870967742,5.0,2022.0,0.2903225806451613,7.203547417289851,216.0816787214565,10866.256773387096,-10650.175094665641
2022-06-01,184676.43541666667,63366.97602777778,54734.46926388889,22456.41598611111,42059.593819444446,2058.98025,33.43125,42.39861111111111,27.333333333333332,0.0663888888888889,12.761805555555556,244.9736111111111,3.5206944444444446,183.62844296569443,0.0,183.62843333333333,11.5,2.966666666666667,6.0,2022.0,0.26666666666666666,16.77100985368084,200.39945281937528,11080.586125,-10880.186672180625
2022-07-01,170929.68123655915,60559.52831989247,46193.572150537635,22941.614973118278,38711.28995967742,2523.6759677419354,29.650806451612905,77.44220430107526,71.88172043010752,0.29905913978494625,9.415456989247312,208.85752688172042,3.141236559139785,144.78195039045698,0.0,144.78194086021506,11.5,3.193548387096774,7.0,2022.0,0.3225806451612903,7.131509312727702,151.91345970318469,10255.780874193548,-10103.867414490363
2022-08-01,173216.66850806453,61468.67170698925,46816.44149193548,22619.5399327957,39667.34896505376,2644.666478494624,29.13790322580645,75.19354838709677,61.850806451612904,0.10793010752688172,10.736021505376344,212.95430107526883,3.182768817204301,152.14933292446239,0.0,152.14932661290322,11.5,2.806451612903226,8.0,2022.0,0.25806451612903225,23.852796849418116,176.00212977388048,10393.00011048387,-10216.99798070999
2022-09-01,175498.29323611112,59881.61644444445,49738.4255,22639.66184722222,40740.29861111111,2498.2898472222223,28.677083333333332,72.0736111111111,38.1,0.23458333333333334,9.825833333333334,204.47222222222223,2.703222222222222,157.88832576542362,0.0,157.88833194444445,11.5,3.033333333333333,9.0,2022.0,0.26666666666666666,3.823215742645938,161.71154150806953,10529.897594166667,-10368.186052658597
2022-10-01,153015.19903225807,45160.92201612903,48437.95959677419,20470.807956989247,36790.20384408602,2155.3056048387098,24.193817204301077,69.9475806451613,17.583333333333332,0.12217741935483872,8.245430107526882,179.92741935483872,2.2871370967741935,185.07999106724463,0.0,185.07998521505374,11.5,3.064516129032258,10.0,2022.0,0.3225806451612903,1.7850796790418455,186.86507074628648,9180.911941935483,-8994.046871189197
2022-11-01,155808.97030555556,43701.533,54805.765222222224,17211.09626388889,38170.727013888885,1919.8477361111113,19.845555555555556,64.26666666666667,15.384722222222223,0.010555555555555556,8.755972222222223,157.23333333333332,2.590638888888889,203.7088139208333,0.0,203.70880694444443,11.5,2.9,11.0,2022.0,0.26666666666666666,1.4014640927450084,205.11027801357835,9348.538218333333,-9143.427940319756
2022-12-01,161816.1609408602,46224.382580645164,57071.57528225806,16907.184045698923,39698.44494623656,1914.574193548387,14.69744623655914,72.46370967741936,10.612903225806452,0.0,9.941129032258065,140.875,2.867298387096774,201.840471157043,0.0,201.8404744623656,11.5,3.096774193548387,12.0,2022.0,0.2903225806451613,2.5583954931634145,204.39886665020643,9708.969656451613,-9504.570789801406
2023-01-01,168645.05197580645,48506.97274193548,56511.02684139785,17895.792674731183,43760.48028225807,1970.779301075269,12.081854838709678,78.33736559139786,33.619623655913976,0.060887096774193544,9.194758064516128,139.94086021505376,2.6508736559139785,184.45274442670697,0.0,184.45274059139786,11.5,2.935483870967742,1.0,2023.0,0.2903225806451613,1.028907883092172,185.48165230979916,10118.703118548387,-9933.221466238589
2023-02-01,174337.8692559524,46743.933601190474,59131.25928571429,18337.908199404763,48192.44639880952,1932.3217857142856,18.482440476190476,60.80952380952381,16.449404761904763,0.0,10.689136904761906,197.5967261904762,3.1101190476190474,229.17131229017858,0.0,229.1713125,11.5,3.0,2.0,2023.0,0.2857142857142857,7.1608396143608335,236.3321519045394,10460.272155357143,-10223.940003452604
2023-03-01,171291.6498252688,42697.72237903226,56291.67337365592,19264.89434139785,51119.83982526881,1917.5197983870967,21.880510752688174,60.755376344086024,38.92607526881721,0.08494623655913978,8.906720430107528,219.4758064516129,2.3570564516129036,210.4090429767742,0.0,210.4090430107527,11.5,3.0,3.0,2023.0,0.25806451612903225,0.7275492813103824,211.1365922580846,10277.498989516129,-10066.362397258043
2023-04-01,181327.0531388889,46418.86170833333,58921.36586111112,22371.992472222224,51608.75819444444,2006.0748194444445,27.078333333333337,38.06805555555555,33.673611111111114,0.0043055555555555555,9.954722222222221,255.05416666666667,2.84375,222.47153475000002,0.0,222.47152222222223,11.5,3.1666666666666665,4.0,2023.0,0.3333333333333333,2.1183879877305287,224.58992273773055,10879.623188333333,-10655.033265595603
2023-05-01,180524.27666666667,51973.611774193545,57250.83475806452,22931.06814516129,46252.769986559135,2115.992190860215,29.50228494623656,45.21236559139785,33.52150537634409,0.0646505376344086,10.598387096774193,243.92069892473117,3.2825403225806453,204.1220823235887,0.0,204.12207526881718,11.5,2.806451612903226,5.0,2023.0,0.25806451612903225,9.748961045473989,213.8710433690627,10831.4566,-10617.585556630936
2023-06-01,193247.75745833333,61209.782333333336,57555.819833333335,24520.865694444445,47665.903750000005,2295.3861944444443,31.099444444444444,59.25,42.96666666666667,0.18944444444444444,10.852638888888889,228.27083333333334,3.5391388888888886,170.23647653375,0.0,170.2364736111111,11.5,3.033333333333333,6.0,2023.0,0.26666666666666666,17.940910164228015,188.177386697978,11594.8654475,-11406.688060802022
2023-07-01,186008.04072580647,62479.04575268817,52001.43338709677,25086.58559139785,43819.196115591396,2621.780255376344,29.034274193548388,82.2486559139785,72.84946236559139,0.5018817204301075,8.666532258064516,210.0483870967742,2.438709677419355,133.81775438830644,0.0,133.8177634408602,11.5,3.064516129032258,7.0,2023.0,0.3225806451612903,1.4075208176615484,135.225275205968,11160.482443548388,-11025.257168342418
2023-08-01,203087.61145161287,68935.03135752688,57488.4452016129,23627.41498655914,50399.993091397846,2636.726599462366,30.33077956989247,68.81720430107526,58.67607526881721,0.09744623655913978,11.478225806451611,232.7459677419355,3.1942338709677416,165.87890631989248,0.0,165.87889784946236,11.5,2.903225806451613,8.0,2023.0,0.25806451612903225,4.673987099355428,170.5528934192479,12185.256687096773,-12014.703793677527
2023-09-01,194958.39530555558,64894.40069444444,57245.48402777778,23470.53275,46619.36079166667,2728.617208333333,29.020000000000003,72.08611111111111,30.8875,0.12444444444444444,9.213055555555554,219.4875,2.90675,178.24087057141665,0.0,178.240875,11.5,3.1,9.0,2023.0,0.3,6.239201139308031,184.4800717107247,11697.503718333332,-11513.023646622607
2023-10-01,184867.84321236558,52162.70768817205,61813.9315188172,20648.89811827957,47957.84994623656,2284.4557795698925,25.280779569892474,57.420698924731184,10.836021505376344,0.021236559139784946,8.791397849462365,198.63172043010752,2.5580510752688173,207.6454775849328,0.0,207.64548790322578,11.5,2.935483870967742,10.0,2023.0,0.2903225806451613,1.0054537221410975,208.6509313070739,11092.070592741935,-10883.419661434862
2023-11-01,165924.50561111112,44462.53208333334,58181.92408333334,17938.415819444446,43448.60866666667,1893.0251944444442,20.150277777777777,70.02777777777777,19.530555555555555,0.017499999999999998,7.280972222222222,148.60972222222222,2.0816944444444445,184.90190039444445,0.0,184.90189444444445,11.5,2.966666666666667,11.0,2023.0,0.26666666666666666,0.12014048163389726,185.02204087607834,9955.470336666665,-9770.448295790588
2023-12-01,165007.15668010752,46400.00268817204,56087.96931451613,17134.25258064516,43464.83252688172,1920.1002688172043,15.334543010752688,74.27016129032258,26.958333333333332,0.0006720430107526882,7.637768817204301,136.91935483870967,2.230685483870968,188.42447782475804,0.0,188.4244758064516,11.5,3.193548387096774,12.0,2023.0,0.3225806451612903,0.7167619068690356,189.1412397316271,9900.429400806452,-9711.288161074825
2024-01-01,179269.98529569892,52545.20420698925,59589.70337365592,18144.016774193547,47052.39201612903,1938.668870967742,10.809543010752689,85.48655913978494,41.86827956989247,0.012231182795698924,6.943010752688172,137.0241935483871,2.1238709677419356,185.75983042245966,0.008064516129032258,185.75981989247313,11.5,2.806451612903226,1.0,2024.0,0.25806451612903225,0.3959053590129356,186.15573578147263,10756.199117741935,-10570.043381960462
2024-02-01,183032.05935344828,48235.411020114945,61457.93685344827,18453.152658045976,52902.57086206897,1982.9876580459768,15.885488505747125,64.78735632183908,28.408045977011493,0.057902298850574706,10.253879310344827,186.95402298850576,2.850344827586207,216.77879527607757,0.0028735632183908046,216.77880172413794,11.5,3.0,2.0,2024.0,0.27586206896551724,4.031148585686581,220.80994386176417,10981.923561206895,-10761.113617345132
2024-03-01,186480.5304704301,46692.29817204302,60853.20247311828,20285.447768817205,56657.34228494623,1992.239623655914,21.90040322580645,49.80779569892473,34.93279569892473,0.025403225806451612,10.488844086021505,234.42876344086022,3.171236559139785,229.51281336294355,0.0013440860215053765,229.51280376344087,11.5,3.193548387096774,3.0,2024.0,0.3225806451612903,3.676664430210776,233.18947779315434,11188.831828225806,-10955.642350432652
2024-04-01,186425.7982361111,46654.95709722222,60834.56377777778,20218.76802777778,56717.065986111105,2000.4431527777779,29.41277777777778,27.011111111111113,40.541666666666664,0.004166666666666667,11.580277777777777,259.4486111111111,3.3468888888888886,222.32279578665276,0.001388888888888889,222.32278333333335,11.5,2.8333333333333335,4.0,2024.0,0.26666666666666666,8.179846189605243,230.50264197625802,11185.547894166666,-10955.045252190408
